y,pred
219.57000732,219.3911672
218.86999512,219.6106584
217.13000488,218.90944603
218.30000305,217.16658856
217.66000366,218.3360487
217.79499817,217.69614715
216.74000549,217.83204277
215.43499756,216.77695704
215.04499817,215.47054606
214.55999756,215.07949616
213.91999817,214.5942371
212.57000732,213.95448941
214.08880615,212.60415182
213.05999756,214.1251781
213.44000244,213.09796231
212.41999817,213.47963391
212.44000244,212.45961275
211.95500183,212.47932872
212.33999634,211.99366272
213.92999268,212.37881683
212.49499512,213.97108588
213.09500122,212.53619185
211.91000366,213.13605469
212.75999451,211.94914973
212.41999817,212.79841623
212.13999939,212.45788291
214.82000732,212.17736002
215.02999878,214.86013511
214.70500183,215.07264023
214.95500183,214.74801074
213.81500244,214.99701422
214.38000488,213.85399383
213.8500061,214.4169486
215.52999878,213.88532971
214.91999817,215.56654652
215.72999573,214.95741045
215.16000366,215.76865644
215.72000122,215.19857425
214.80000305,215.75856773
214.64500427,214.83732722
210.76499939,214.68105011
211.08729553,210.79617027
210.13000488,211.11574845
208.8500061,210.15775576
208.79499817,208.87814422
209.05999756,208.82516133
208.72999573,209.0935619
212.89500427,208.76667572
212.91499329,212.93888467
211.97000122,212.96395568
212.41999817,212.01911349
212.30999756,212.46687079
212.57000732,212.35346158
212.94000244,212.61059618
213.61000061,212.97886283
212.25,213.64851218
211.96000671,212.28678066
212.42999268,211.99489496
213.27000427,212.46434101
214.10499573,213.30567699
212.52999878,214.14309085
212.9750061,212.5678968
213.54499817,213.0123805
213.89500427,213.58251555
214.83999634,213.93319112
213.83000183,214.87964845
213.08999634,213.86922537
212.60499573,213.12726946
216.25999451,212.6400432
215.83999634,216.29802594
215.03500366,215.88077458
217.08999634,215.07594303
217.17500305,217.13195128
216.93499756,217.217133
216.38999939,216.9759948
218.11000061,216.42860668
218.8999939,218.14837851
221.40820312,218.939407
224.00999451,221.45099838
223.21000671,224.05745515
223.36000061,223.25795477
223.38999939,223.40539145
237.07000732,223.43140846
240.17999268,237.12368899
237.75,240.24669914
236.18249512,237.81676226
234.8500061,236.23847899
235.03500366,234.89110293
235.25,235.06459017
236.,235.27384703
236.06500244,236.02371293
236.75999451,236.091383
236.08999634,236.7904526
236.31500244,236.12326093
236.02999878,236.35033673
236.97000122,236.06648363
235.96000671,237.00838105
236.94000244,235.9988585
236.7250061,236.98004478
236.47000122,236.76579962
237.79499817,236.51088557
236.38499451,237.83723841
236.58999634,236.42668224
234.83999634,236.63099574
234.32000732,234.8785911
234.21710205,234.35652726
234.97999573,234.25307545
234.07000732,235.01782128
233.6000061,234.10929956
233.36999512,233.6400157
234.16000366,233.41035132
236.36500549,234.20176657
233.46499634,236.41065296
233.125,233.51002113
232.80999756,233.16769688
232.70500183,232.85031416
229.6499939,232.74410914
217.56500244,229.6858031
216.83000183,217.58650887
217.11000061,216.84185805
216.69000244,217.12221022
215.,216.71002021
215.16499329,215.02890904
213.25,215.20241615
214.99000549,213.29202393
215.02000427,215.03691502
213.625,215.07030702
212.63000488,213.67507746
213.91999817,212.67731832
